business_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
rTx5vu0zuhggAbgsx1uVtA,13,29,40,52,72,82,106,97,85,58,35,8,1,1,,,,1,,1,1,,1,
KpJ651uRlKORbZCvs6x6qQ,1,3,3,1,8,22,14,9,10,1,2,2,1,,1,,,5,7,6,17,8,9,5
ku6NGJSMJ5RwKnHrzVBQcA,3,2,4,8,5,6,13,9,,1,7,,,,,,2,1,1,,1,,1,4
DxgSVufr_6y_Rc63CC17Zg,379,369,305,241,263,228,151,77,32,8,5,5,2,4,14,24,38,108,183,324,426,454,492,470
sARavfidmIS878q5BtlyVQ,45,34,27,54,43,15,13,16,6,1,3,3,2,2,,3,3,3,2,3,5,1,1,6
nK8PGLI2y--RKYNwyFhg-g,1,,1,2,2,5,16,17,15,9,5,,,,,,,,3,1,,,,1
1pWGpIdWU7eIe_9l8mW3fA,,,,1,,,,,,,,,,,,,,,,,,,,
nebRKfau_9iTxRDR6WGj9A,1,2,4,4,4,9,10,12,9,10,6,5,1,,,,1,,,,1,,1,
MZu0iBdiu2oyIcp-yWZkow,,,3,,,,,,,,,,,,,2,4,7,9,1,,,,
9ypHY6MNp3CDDdQJ_d817A,,1,1,4,9,22,19,28,14,15,3,1,,,1,,,,,,,,,1
bPcqucuuClxYrIM8xWoArg,35,66,95,83,45,21,8,2,,,,1,1,,,2,,2,12,29,32,40,23,23
fE0b1It8RCQ_c-w9oaKqnw,10,29,43,68,101,170,121,91,49,23,13,1,,,,,,,,,5,1,1,
cYo4MYfZp8u2C-v4erGWCQ,,,,3,1,2,1,1,1,1,,,,,,,,,,,1,,,
hl6s4hGsJDcRhHIWrSM-UA,12,16,25,32,36,31,54,46,51,61,32,9,1,,1,,,1,2,2,2,3,9,8
64A4CTvJ2uRQVPkJ5E91ag,6,16,24,28,61,167,400,360,228,128,57,19,5,1,1,5,3,4,5,6,4,6,8,14
8Q6jl7OW8DZzwANggDspcw,55,47,63,78,62,75,42,38,50,39,23,20,7,4,17,22,17,33,74,76,85,67,69,51
dWk0mbhj79pK3WBp5oLtpw,86,107,107,119,113,74,84,65,49,47,16,3,,,1,,15,39,58,77,73,63,71,41
rhyYT6qtMVxXcj9QKLiYpg,1,1,7,2,4,10,4,1,5,4,,1,2,,,1,5,11,7,7,6,7,3,4
C1fyoypOblHhDzSxXTRWKg,2,2,1,3,1,1,6,16,9,2,2,,,,1,3,,,,1,,2,4,5
1Fa_brd85F_-gXYP45GpsA,,1,,2,1,,,,,,,,,,,,,,,,3,1,,2
0zeQRzpO06evIZfcR_aZ5w,24,26,34,82,139,251,227,266,243,181,68,24,2,,1,,,2,3,3,5,12,13,14
t7YEHbN6NiuS1oBlD-R6ag,9,5,2,3,2,5,1,1,2,,,,1,1,,4,4,5,3,10,7,12,7,5
XbdLjQ2RK_htqs4ST1F_BQ,,,,,,,,,1,,,,,,,,,,,,,,,
tN1_mcpulkykiecApuYlTA,3,5,3,2,1,4,4,2,4,4,,2,1,,,,1,1,,7,7,5,8,8
hYX0z2C6Th5XmcrKOP31fQ,65,72,97,86,79,53,46,25,13,5,,,,1,,,,1,7,25,24,27,32,40
DN_Mr2qDAWcr2A47-zr00w,1,1,,1,3,28,49,37,40,26,20,3,2,1,,,,2,2,3,,,1,
QkDhw-fQi_IijlqSnV3eIg,19,14,29,22,37,61,72,68,81,40,16,4,,,1,1,1,,2,2,10,9,8,18
-B1PzLYsOSL9rda--Wr7tQ,,4,7,3,4,1,3,1,2,,,,,,,1,,1,,1,,2,,2
YxtJUUQhzu3Uk6iUu6dz3Q,,,1,,1,,,,,,,,,,,,,,1,,1,1,,
Re34YL2fiDMqSVU0DPAaaw,,,1,1,3,,,1,,,,,,,,,,,,,,,,
zGWUZfhxpijUFN7bfREZMg,,,1,3,1,2,3,1,,,,,,,,,1,,,,,,,
eBj_YyJU5jVu6tbZCkdtDA,52,72,75,78,51,22,1,4,1,1,,,,,,,,5,30,48,47,35,25,23
Dn_x7Fiy4OEmCKHpeAV1Rg,,,1,1,1,,3,1,,1,,1,,,,,,,1,1,1,,1,3
DIpJ6yQn2U0fnxctTngtcw,1,8,12,4,1,,,1,,,,,,,,,,,,1,,,1,
MwCai0x6GILtK4KkwufZig,18,37,29,33,48,36,34,16,19,9,6,1,2,1,1,1,4,5,6,9,10,4,12,9
2JanhWrbIAi0VgpwgKFwaA,,1,,,2,5,4,4,5,1,1,1,1,,,,1,,,,1,,,
_esgtYSR_EFtDXTg8MXHgw,8,15,25,28,55,62,57,39,21,4,2,,,,,,,1,,2,2,2,4,1
phLWnouPKgNkoRtS6wCYgQ,4,5,6,7,3,,,1,,,,,,,1,2,1,5,1,3,3,,2,2
RYcrj1e_5i0tuCbeVMvH6Q,4,1,5,,2,,,,1,,,,,,,1,3,8,14,15,8,15,13,8
rIGPzxycWfmGQS3RHpVaNA,2,4,2,4,10,10,9,4,2,4,,1,,,,,,,,,2,,1,1
TGvTBtJLdRazDM3x_9BNBQ,1,,1,4,,,,,,,,,,,1,,6,20,42,6,,,,
WS9BUR9E1I6JIIP_OTDkLg,,3,4,2,1,1,,,,,,,,,,1,1,1,1,1,9,5,2,2
X9UCpBAJs7NRCXSNZCnvpQ,,,,,,,,,,,,,,,,,,,,,,1,2,
RcBw2MkTq9M6ViFOviMLfQ,,,,,,,,,,,,,,,,,,,,,,,,
Fib1pHk5oeh_9iwObSNgEQ,,,,,,,1,,,,,,,1,,1,,,,1,,,,
MWyv0delstZwPcBkGzmwbA,2,3,7,15,14,6,13,1,2,,1,,,,,,1,1,,1,2,,2,2
WTt8_zwy4IXaB2QnuiQP1Q,25,17,16,16,11,22,20,17,22,16,8,5,1,3,2,7,6,6,7,29,26,27,17,23
y7Js-07RF8d3N_AEtaw2VQ,37,46,54,61,47,46,30,17,4,3,,1,,,1,4,1,2,34,51,67,54,55,56
GVHCYFp_o3FxzHKebmtdzQ,,4,10,9,10,6,9,4,,,,,,,,,,,,,1,,,
e1_gISPV4RpFRjdNHmuodg,10,9,17,16,12,16,5,5,4,3,1,1,,,,,,1,1,3,10,5,4,6
fblNi96kc_X37ESAguwPww,1,3,28,21,8,1,3,1,,,,,,1,,,,1,1,,,,,
fdC-5VI6ifj6CR2LjKWRtQ,1,,,,,,,,,,,1,,,,,,,1,1,5,,,
sIogXWARDBB9f3CeF3vnew,,,,,,1,,,,,2,,,,,,,,,,,,,
W1Yr6c2XDx_RBjb6WsV-aQ,4,2,4,2,1,,1,,,,,,,,,,2,16,33,43,49,34,31,6
fW8XnRboAmGZOZVPoOGWcw,3,3,4,3,5,10,5,2,2,1,,,,,1,3,4,2,1,2,4,,1,1
AaugT98lvRdCvNMpwOPv1A,5,2,1,1,1,,,,,,,,,,,,,,1,2,,,1,
D35unF350QG06LXDe0Cv-Q,,,,,1,1,3,3,2,,,,,,,,,,,,1,,,
J9_DEGY1Ul5U-AoA3zaZzw,2,3,,3,3,2,2,,3,,1,,,,,,,,1,1,,,1,2
A3AO3lI5G6zTLlJmQ-YdSw,,,,,2,,,,,,,,,,,1,,,,,,,,
NqBPd6I5zZ6uUVCKEJAwGw,,,1,,,,,,,,,,,,,,,,,,,,,
bz69msmKwRjWQzN-XwyV6Q,17,29,20,28,43,51,35,23,15,4,3,2,,,,1,,1,,6,7,3,11,12
JRh14J_be0jl7Wbt412vDA,23,33,46,48,29,21,5,2,1,1,1,,2,,2,,1,,3,1,1,1,3,5
zEaGcSVPDQipnRdEZp-F6g,67,104,100,99,56,27,11,8,1,,1,,,1,,3,,2,17,30,43,47,49,36
_i7EEGvv27S_JfYE8VFl6g,4,1,1,2,,,1,,,,,,1,,,,,,,,2,1,,1
DsNyZcMu2f66WYaZ78EPTg,,,,1,1,,2,1,,1,,1,,,,,,1,,,,,,
j-G4URmQla2Jkc7DsfxDuA,,,,2,1,,,,,,,,,,,,,,,,,,,
4uqPzrv4QcRydUPHV_168Q,,,1,,,,,,,,,,,,,,,,,,,,,
LQ09tw2BAREVArATPwer_g,,,2,2,,2,4,14,5,3,2,,,,,,,,,1,,1,,
K7fip0nDFFdCC7OCnNOotQ,14,18,25,47,65,155,163,185,123,92,40,21,5,5,2,2,4,5,3,4,2,6,3,2
t_aEZNguJrqutB3YG1uUnA,5,2,1,3,7,40,90,145,138,82,29,9,1,1,,,,1,,,,,,1
OneyDoIPnABworUjMHqXMA,2,1,3,3,11,153,316,238,172,115,42,16,7,3,,1,5,4,3,2,4,,2,1
Q-1JCkmzNBJk6jC7K_AUZA,27,21,23,11,17,21,31,35,38,28,14,13,3,3,,1,1,3,29,34,46,38,40,37
lKq4Qsz13FDcAVgp49uukQ,42,57,79,84,60,28,30,15,6,1,1,1,,,3,1,2,6,28,38,43,43,37,35
nBs7-jK9mPDStJYiryJF1g,,,,,,,,,,,,,,,,,,,2,,,,,
vIr0LbBNDTB0HV0DZrnk6A,8,20,19,35,49,82,58,43,21,23,5,1,,,1,1,,,2,6,9,8,10,7
fk9-GzfKDCESiP9Zp8XfzA,3,,1,1,,1,1,2,,1,,,,,,1,1,,1,,,1,,1
Ls89UV4aSRE8eW2Pj_LaWg,3,6,8,7,6,10,3,3,,,,,,,1,3,3,5,7,5,13,7,5,1
xzpWh6VxRE6Iov2hlHr4ZA,,3,2,,,,,,,,,,,,,,1,1,,,,1,,1
IjZSfet3EMiQhhvA7TMacg,,,,,,1,,,,,,,,,,,1,,,,,,,
QRAmGlMF7_sLq8YZ_L1POQ,3,9,4,9,6,4,5,2,2,1,1,1,,1,1,1,1,2,7,3,7,7,4,8
UOKE5bDow3yCz4qiCG2JXw,,,,,,2,,,,1,,,,,,,,,1,,,,,
NmKra8gVf9E72UixLkB-BA,2,3,,2,,,,1,,,,,,,,,2,2,2,3,2,,2,
FlLkjcSzfqmQBK6iEHRtTg,2,1,2,6,1,,,,,1,,,,,,,,1,,,,1,,2
LnCNoBfyLQVdk8CLj6ra4w,,1,,,,,,,,,1,,,,,11,26,11,10,1,3,2,2,
fWetLvfQXqpZcBQLHldUhA,96,71,62,96,99,71,86,73,57,55,21,20,8,9,11,14,23,27,28,49,61,60,65,66
lbkBZdMyXUQvu5brt-HiVA,3,5,10,10,3,16,12,4,3,,4,3,3,,,,,,,,,,,1
PsRvJffbQdaHhK9xHxB06A,1,1,,,1,2,,,,,1,1,,,,,,,1,1,1,1,,1
_WVPws8wHGOxPtGvKPr3vA,,,,,1,,2,2,5,,,,,,,,,,,,,,,
m3XyLvnOVvt-jECDnEWuwA,29,23,31,28,25,10,9,16,9,6,3,3,3,1,4,11,10,13,16,21,14,16,20,25
ZibmYdOPKLlqDM9oR6xzOA,84,168,236,168,161,81,32,9,2,2,1,2,,,2,,2,3,60,147,225,186,151,124
MMc-8By6BkMs3E8U44OntQ,1,1,1,1,2,3,4,4,1,4,2,,,,,,,,,1,1,2,3,3
-MwAxDEDeWxN2Mj9U0Rzww,,,1,,1,,,,,,,,,,,,,,,,,,,
JWldS1fDDZzLQkMgBJ4yUA,3,7,7,25,26,38,16,5,2,,,,,,,,1,1,,2,,,2,
2PgyKR_A92izBnf2JRVA6w,,,,2,1,2,1,,2,,,,,,1,1,,,,,,,2,3
HWl2EbZhkhAkFgqt44yUkA,28,36,57,35,38,31,44,40,30,25,20,4,,,1,1,1,4,8,28,27,37,60,43
wBsLJYu0atyTZf4G_PIkEA,1,5,10,19,41,40,37,46,40,17,11,,,,,,,1,,,,,3,1
K5MVCy1gPnExQPEKnCnh8A,,,,,,,1,,,,,,,,,,,,1,,,,,
Kt5Ygh1yJkDqYlaP7ZSHJQ,4,1,,,1,,,,,,,,,,,,,,,,,,2,
NrfSYCzE_fCcy5WZikpbkg,1,,,,,,,,,,,,,,,,,,,1,,,,
w0ArxcJ0XsyK1ZwrIf3gpA,4,4,9,13,15,14,8,7,4,2,,2,1,1,,,,1,3,2,5,5,1,
k8J6cm965JONbkAIFIcb2Q,1,2,7,2,5,6,6,1,3,3,,,,,,,2,1,2,,,6,4,4
E35tgfjzj5P5PV_w7Kgu8w,,1,1,2,2,1,,,,,,,,,,,,,2,3,2,1,6,4
WJVDUT13ZpB698C8VN6tww,2,3,2,7,3,4,1,1,,,,,,,,,,,,2,2,1,1,4
Nc6k5XNVffb59n_nlDZFdQ,12,32,26,26,22,20,19,8,2,2,4,,,,,,1,7,4,3,2,7,9,10
d6m_X827VcM6ZV5C4yTiHw,4,7,14,31,26,15,10,9,4,1,,,1,1,,,2,,2,4,7,14,7,9
EYOPM91BM039rYuAjgZbkg,4,3,4,9,12,22,28,18,12,2,1,1,,,,3,3,2,1,1,2,2,1,1
mvZPTWWkvKNNnlcR4hySCw,,,,,,,,,,,,,,,,,1,,4,1,,,,
-G9DFmuokdYk_H35ezRkAw,,,,,,,,,,,,,,,,,1,,2,1,2,1,2,1
LUWyLLDwjEr4UFDPiS3bEg,1,1,,,,,,,,,,,,,,1,,3,6,6,1,,1,
eKU5_uhYPi4G1e2L1QpsEQ,,1,1,,,,,,1,,,,,,,,,,,,,,,
djbZ5uQPKw9N4Dq9QXhdNw,41,43,41,31,37,44,26,21,8,4,1,1,,,1,1,2,8,18,36,59,48,46,39
o89qP2StDJBw1wxEpX5LgA,,,,,,1,,,1,,,,,,,,,,,,,,,
laSyDWzuKb1wo1XWFEUsWQ,,1,,,1,,,,,,,,,,,,,,,,,,,
luf0E5FPY-hv-uceL8QtBA,4,3,6,3,5,6,2,1,1,,9,1,,2,1,1,,,3,6,10,3,10,5
uKlkVuZ5F8QoGbgVQKqH1A,16,22,22,16,22,15,11,12,4,2,1,,,1,1,1,1,2,5,11,3,3,7,14
v4k1YDx5ZO-EsW7ofnTc9w,,,,,,,,,,,,,1,,,,,,,,,,,
P9aHlp2inEeIbrBl9qB8Qw,15,10,21,17,18,14,11,11,11,8,4,6,2,5,1,,,2,8,3,10,7,5,14
aVmuRwieNxpW8vfC3s1jpg,14,19,21,12,12,14,8,19,11,7,2,6,,1,1,2,9,6,6,9,7,9,6,6
aR1UZduaLR7g_ZHCuxKIvw,5,5,3,2,2,,1,2,,,2,,1,,4,5,8,14,19,15,20,8,20,12
hJkGfdNlHTfqFTeZ1xkjrw,6,83,36,9,1,3,3,1,1,,,,,,,1,1,3,2,3,5,3,4,2
nIDu18bb-htLWje2v6jJ3A,,1,2,,2,,,,,,,,,,,,1,3,,1,2,1,1,1
cJbihpmefzTASQV4XZR9lQ,11,5,1,3,3,,,4,,3,,,,,1,2,7,8,7,13,17,10,3,9
GcvVXgdt4dq7EgVjbfD1wg,3,6,11,8,6,4,15,4,2,3,3,,,,,,1,,2,2,8,4,3,4
TGZVewJPoPh7qysgLW9vYg,1,,1,,,,,,,,,,,,,,,1,,,3,3,,1
C3IwicBceqbeY1-JNuqd0g,3,2,1,1,1,2,,1,2,,,,,,,1,,1,,,,,,
-tBrUQj5L8Bmm3NNGs-cHQ,,,,,,,,,,,,,,,,,,,,,2,1,1,
w721Onh4JR9wdlj0XzWzjg,1,3,1,1,,1,,,,,,,,,,,,2,,4,13,4,6,4
SwAZBCyFtVo_8vkRbJhdkA,49,62,114,96,75,66,39,20,5,2,2,,1,1,1,2,8,41,61,72,61,57,35,40
kiweDovyXezj-ZMpB1tlXg,3,2,3,1,1,3,4,,3,,,2,2,1,,,2,,2,1,2,,,2
B32Ghxep_UhiscserSXMSA,16,118,104,72,187,106,35,34,10,3,1,,1,2,,1,1,2,1,3,2,1,3,
KaGZE0_o1EmmSN4Fo_cpUw,24,27,27,30,32,24,11,14,2,2,3,,,,1,1,3,2,11,19,21,21,16,16
3OcNWCV7VrJu1qRGWEPBsg,4,2,3,6,1,3,1,,1,,,,,,,,4,1,1,,3,5,2,6
M13wNKCPV4HN4-NTmtCJFQ,1,,,1,2,1,2,1,,,,,,,,2,2,1,2,,1,,1,1
GT9Hx_Na0vH3Na7ym9dp4A,1,1,3,1,1,3,,1,,1,6,3,1,,,,,,,1,1,,3,1
pCunE3wX3W7LUQHcr17Hxw,7,3,11,3,2,9,7,7,3,2,,,,,,,,2,1,,1,1,1,4
tOd8COWGEVQrDT56nqAsPw,1,2,2,,8,2,3,4,3,,,,,,,,,,2,1,4,1,,
_73kJo3Yg6jGoXRkEYTIJg,,2,1,,2,,,,1,,,,,,1,,2,1,2,4,2,1,2,5
o1-3jLb2XXSe_MoxIOpj0Q,3,1,1,,,,,,,1,,,,,,2,4,6,12,10,3,5,4,7
Ql_yYull9tglbdsiNZcJiA,4,1,1,1,2,2,5,2,5,4,5,2,,,1,1,2,2,3,14,14,6,6,10
SLVjLgWfUqgaXtmc0wmLiw,,1,,,1,,,2,1,,1,1,,,1,1,1,,,1,1,1,,
uvD_BmjMFUK1kDpiG8t65Q,,2,,1,2,1,1,4,3,2,2,2,1,,,,,,,1,1,,,1
kJSCza1QIOxB0R3ga8Sh_g,2,,2,2,2,2,5,1,3,1,,1,,,1,,,,,,,,,
dm6sO_Y8JdKTE1ZM955yug,24,53,65,73,56,41,34,33,21,26,3,1,,,,,1,1,,,3,1,1,5
Xj7DIGRHEchJ-VVdISazQQ,58,69,120,97,143,73,73,43,5,3,1,,,,1,2,6,1,14,31,75,60,49,39
sf3kp0H13jZYEmS1A8Etcw,34,48,66,79,58,20,10,,1,,,,,,,1,,1,6,19,29,36,29,29
KTRj73d4kMzxQj8CrDpfcA,1,5,5,5,8,3,1,5,3,3,1,,,,,,,,1,2,1,6,1,3
C7u-m5Lyfp3doaNuc6eCZg,,,7,4,2,3,,,,,,,,,,,,,,,1,,,1
gxfvv12xZo81YcndEusSLQ,9,5,12,14,27,33,20,11,7,1,,,,,,,,,3,,2,2,5,6
3sHuMp7XtNHE28ZcQ1mk_A,,,1,,3,15,24,32,26,12,11,3,2,,,,1,1,,,,,,
wke61EJKd1Yw6q1BR1npZw,4,21,49,112,150,212,315,286,262,191,59,9,1,,2,,1,4,1,6,4,6,8,15
CWhCFNnV60zdQo4c1GBWOA,12,8,18,26,24,12,6,,1,,,,,,,,,1,2,8,10,17,9,5
BQm2v3M8MdoUWtWzVYTDxQ,,4,4,12,31,26,39,25,29,14,5,,,,,,,1,,1,1,,3,
Akl6WDSUwYQ3zanxczLNSg,16,45,40,53,43,37,23,5,3,1,,,1,1,1,1,1,4,,,,,,2
68O4uYCd0YToLOLqHTBSZQ,11,10,2,,,,,,,,,,4,,2,1,2,1,1,2,9,9,20,28
YJ8ljUhLsz6CtT_2ORNFmg,118,130,186,166,149,106,89,37,8,5,1,2,,,2,1,,10,51,164,172,158,139,109
3_YVlxb77GUf2x8y2934zQ,,,,,,,,1,,,,,,,,,,,,,,,,
mZI_wVrLOjz4M-QIC9n-jA,2,2,5,1,2,6,3,3,10,4,2,,,,,1,,,,,1,1,,1
TKZ-6ejNjM_PdKdM4n5bDw,,,1,,,,,1,,1,,,,,,,,,,,,1,,2
lcsfb0Sz5vzpBVShDsu2gw,,1,,,,,,,,,,,,,,,,,,,,,,
udGrKu1eJ_Qdd6O1PeUrmg,4,6,,2,1,1,1,,,,,1,,,,,,,,,,,,
2vL6xxAxRhJS7LabjjDyhw,1,2,7,34,41,37,49,40,39,12,3,1,,,,,,3,1,,,,1,
JEcm5xp7sMw8dOT245LVgg,4,3,3,4,3,,6,2,3,2,1,,,,1,,,4,1,2,3,,2,5
Si_kJVwNSwSsNUHeBu3nvQ,41,49,17,23,28,20,17,18,24,19,9,4,1,,,,2,6,16,36,31,53,66,48
IRbgMt0cVuzK1KSppU16_Q,9,36,74,95,81,71,32,23,6,3,1,1,1,1,1,1,3,5,7,3,6,3,4,3
-AUh0iDyhLV6OfXloHPl0Q,1,,,,,,6,9,6,1,,,,,,,,,,,,,,
NwZ39qdA06ROFIIMjAVPgw,,,1,,,,,,1,,,,1,1,,2,1,,,9,6,,4,1
LozV97kDx-FWCgG6Pzqrcg,,,,1,,,,,,,,,,,,,,,,,,,,
Tz01tl2VlnliktL-Hhc73Q,,,,2,1,4,12,9,6,10,9,8,2,4,3,,,,1,,1,,,2
brB2AfUTKumrRNanOZVw4w,,1,,1,5,3,8,3,,1,,,,,,,,,,,,,,
vPWvyl9gxmuOIXDBL6lSpw,6,5,15,7,19,8,5,10,7,1,,,,,,,1,2,,1,,1,2,
SOSlrLM6wmjRvtd8d79PrA,,,1,,,,,,,,,,,,1,,,,,1,1,,,
rLMsz9ams_xrlX_weejhtQ,1,4,4,4,7,5,5,3,5,2,1,,,,1,,,,,,1,2,,3
zf1h0aVL8-Jl91F-mDxZEg,,,3,3,2,2,2,2,,,1,,,,,1,,1,1,3,1,,1,
zL3x_UWvNYLTtxJzO8sKmg,4,9,10,13,14,8,15,6,4,1,4,1,,,,,,,1,,,,1,1
gS4ZzhSjdEEFj-lLUbIxWg,8,8,11,8,8,2,3,1,1,1,,,,,,,,4,5,10,7,10,7,13
qRIiJcap2VrRqckBB5bDyg,,,,,,,,,,,,,,,,,,,,,1,,2,
Bhj4G0ArZqRvz9DprbNX3A,5,10,10,6,18,24,14,14,11,6,,,,,,,,,1,4,12,9,13,10
WLRregbgtb3t1gCtInNIhw,,,,,,,,,,,,,,1,1,,,1,,1,,1,,1
VsajJw_iaIvVbxQ0aWCTxg,,,,,2,1,2,,1,1,,,,,,1,,,,,,1,,1
0Yeb_P24sj6MwG2qmuehkA,3,7,9,9,6,3,2,2,1,1,,,,,,,,1,,1,2,5,2,4
7GGJlp1aWfcXGQz6q7SkXQ,15,18,15,35,41,31,29,17,18,9,7,,,,,1,5,2,15,10,17,20,31,26
zjvnqTjBp56NhMp1GrlO5g,22,36,37,44,44,35,19,2,2,,,,,,,,1,,3,15,7,11,7,1
2G5LmDEjv3IuuS52xmJteQ,,,,,1,,,,,,,,,,,,,1,,,,,,
tm4MJbmvpT1uKEYHJBYr4Q,,,,,,,,1,1,1,,,,,,,,,,,,,,
6MIWAI3CX2HfGZhmWPHcDw,,7,3,2,2,3,,,,,,,,,,,,,7,,,1,2,1
QAg4ZPTjcyP8saEffAaHlg,1,6,7,2,2,1,,,,1,,,,,,,,,1,,1,1,,
5RQ6ENVWSmgmzFxmUGWQ9Q,1,9,8,10,18,17,13,13,5,6,1,,,,,,,,,,1,,,
BiHhMMBh3xnHcaQbjlDDBg,,,,,,2,1,2,3,,2,,,,,,,,,,1,,,
yt1HMXF-dUfUEZQQtv16Ew,11,14,13,19,11,8,7,5,2,2,3,2,,1,1,,5,2,6,10,6,2,9,9
D14ZN6S6JNm5Umuw1ChG8A,,1,1,1,,,,,,,,,,,,,4,1,5,2,1,3,2,
EALho0Fg7DkwqV36iPFqZA,,,,,2,3,2,1,,,2,1,,,,,,,,,,,,
RkOguMKU13hPglELb6t2Vg,2,4,12,12,10,3,,,,,,,,,,,,1,1,3,3,1,2,3
XI5qSLv5VXwFW_cuKH1xEA,,,,,,,,1,,,,,,,,1,,,,,,,,1
h69QnbDbC9NIB5xBcaeZkQ,,,,,,,,,1,,,,,,,,,,,,,1,,
SVGApDPNdpFlEjwRQThCxA,186,265,234,217,150,38,9,1,1,,,,1,,1,2,1,4,48,108,156,133,90,114
RypJ1Rhq7Y8GFdP5UFbzUg,23,24,22,22,21,15,4,3,1,,,2,18,26,22,25,40,43,48,47,45,45,35,45
X8c23dur0ll2D9XTu-I8Qg,15,22,14,31,148,577,732,603,368,220,135,70,25,9,9,9,18,13,21,20,21,17,14,7
SlziteUh3JAK_dP-VRtW7Q,,,,,2,9,5,8,1,1,2,,,1,,,,,,,,,,
mu9SOad1xQHC0te41ec0MQ,30,11,6,5,5,9,21,5,4,7,4,,,,,3,4,24,101,145,147,85,64,45
NIF9q-xwMzYkmFyE2BCJDQ,2,2,9,4,60,339,525,349,198,135,71,39,3,5,5,3,5,7,11,8,10,6,4,5
MTySM0XJ-A8hdmUF-8W1Qw,1,,1,,,,,,,,,1,,,1,1,5,9,8,4,2,2,1,
hR-UnoiczWvlAtsHnwzkcg,1,1,1,3,1,2,2,2,1,,,,,,,,,,,,,,,
gJhMeq2nVH27tz8LqbD3eQ,,2,22,17,13,16,5,1,1,1,,,,,,1,1,1,1,,,1,,
gTlKDwjfiNvCc5mnl8p1NQ,2,5,2,7,2,1,,1,,,,1,,,,,,,2,1,3,8,1,3
wuQDMDlqM17jQNo0lYQZ7g,66,108,99,115,141,130,144,114,90,33,6,4,,,2,,2,4,70,81,82,79,73,56
aKcqKNcbwNydCBnvAA4TeQ,48,49,39,44,43,39,29,40,35,19,12,5,5,6,6,20,23,42,51,38,37,33,45,43
Xz3ClYYqk5rCzUaWYybYOQ,2,5,3,4,4,4,,,,,,,,,,,,1,1,6,,3,1,2
XdOxflXrlWRdL9IWzXC54Q,37,34,45,29,16,3,,,,,,,,,,,,1,6,25,28,22,18,17
U4_aS6U1vDlArewaf-hXIA,,1,1,2,5,2,,,3,,,2,,,,,,,,,,,,3
km4HVpSg68_LSgzm1JwNwg,1,,,,,,,,,,,,,,,,,,,,,,,1
_jRjLoArMCaROliah49tlA,,,,,,,,,,,,,,,,,,,,,,,,
zazLy5wo73tr5y9Oxjx36g,,,4,3,3,2,,2,,1,,,,,,,,,,,,,,
lKpq896ntOguhYcReDNrYA,,,,,,,,,,,,,,,,,,,,,,,,
VCRBTZBzWib3ngEFoOZing,,,,,,,,,,,,,,,,,1,,1,1,1,,,
Ko-c15eutBBh3xhQ_NiauA,9,11,10,5,11,10,6,9,1,,3,2,,,2,6,7,9,24,18,20,21,20,13
9p-cpmHaga-EXyc6ZzYCcQ,23,49,69,86,125,159,138,102,52,9,,,1,,1,,,,1,1,1,1,3,3
G87KAQTAikwh8sQA2BW3fA,,,1,,,,1,,,,,,,,,,,,,,,,,1
YnmtUJGqQIQL9tz1MRyfqA,48,81,82,72,74,42,26,15,1,,,1,1,1,1,4,1,8,24,44,63,73,56,39
uBBiD1XJk697Qcr84MIbKA,38,27,28,26,5,4,1,1,,,3,,1,1,12,4,16,51,42,54,52,49,43,34
DnV2o694nhnjuRmyR39l3Q,8,100,68,66,158,85,46,32,9,3,,,,1,,,3,4,1,3,5,3,11,27
OhD9XbfGe0A5c3gGi1MfUg,1,,2,,,,,,,,,,,,,,,,2,,,1,,
d9zZz9jxMRWESSQkLEc90Q,,,,,1,,,,,,,,,,,,,,,,,,,
VMXl3Dm1Nwvgwo1PVYTXbg,30,31,47,59,94,188,205,226,167,134,83,26,6,4,1,1,8,10,11,17,23,28,25,28
UN_6ebslv5cxdDmZAX3ivQ,22,24,15,39,56,62,63,60,46,27,25,5,1,1,,,2,1,5,2,9,16,22,35
msoxboBxROP3V9S3G6wbfw,3,,2,1,,4,4,6,4,3,1,1,,,,,,1,,1,4,4,2,4
IBSePQdC8MwoWdMmoyegnw,1,,5,,5,4,2,3,3,2,,,,,,,,1,1,,1,,1,1
SQEzO0MiY6-M1VwbYcbWtg,6,6,6,13,4,5,6,6,6,1,1,,,,3,4,7,6,8,10,13,9,5,6
ZbHIeL_4wpiy1kdSmGSWcQ,,,,,,,,,,,1,,,,,,,,,,,,,
km5aBHRss5ir_B0jvEErzQ,19,56,36,32,73,118,117,100,59,31,11,3,,,,1,1,,,11,8,19,14,13
Qg9L37JCd-PkcWMj9VAWmw,2,3,2,4,,5,4,1,2,1,,,,,1,,,,,1,1,,1,
BNe0cVbwk7RGUfmur9yl5w,,21,10,9,3,3,1,1,1,,,,,,,,,1,,,,,,
KWywu2tTEPWmR9JnBc0WyQ,3,,1,9,21,21,13,13,5,3,2,,,,,,,,,1,,,1,
e7N0AW-sKkJmRIpEovxBAg,55,58,63,64,58,53,46,35,20,12,4,5,5,,2,4,5,8,13,33,40,41,46,50
yjME88ri8wpBDm6i0xoi9Q,1,3,5,2,,4,3,1,2,1,1,,,3,3,16,37,42,49,38,26,21,5,1
etiXHEc6OYEyUTU3orIz6g,,,,,,,,,,1,,,,,,,,,,,,,,
